text,label
مدرس كيمياء رزق بولد فسماه سامي أكسيد الكربون.,joke
هذا واحد لفروج  سكر مزياااااان و هو يمشي عند السبع و عطاه تا هوا الشراب و تا السبع تبوق مزياااان و طاحو بجوج الارض  لفروج ناض هو الاول شاف فسبع و هو يكول   وااااو  غا كنسكر كنبدا نضرب  ايصحاب ليه سلخ السبع بالضرب.,joke
أستاد د الفرنسية سول واحد التلميد ديالو: كيفاش كنقولو الصراحة راحة بالفرنسية؟ قال ليه التلميد : La vérité rité.,joke
واحد كايقولوا ليه الحاج شلاظة .كعا من السمية.. مشا هاجر شي 30 عام باش انساو رجع هوا يشوفوا واحد صاحبو قديييم.. قال ليه واش نتا هوا الحاج بصلة اولا مطيشة الحاج قال ليه تخلطها نخلط مك.,joke
تقدر تبلبط في البحر لكن ماتقدرش تبلوز فية,joke
قالك هدو 3ديال سكايرية سكرانييين طلعوا لطاكسي مول الطاكسي عرفهم سكرانين دار أمارش لطوموبيل وسكتها وقالهم صاف را وصلتوا سكايري الاول عطاه فلوس الخلاص سكايري التاني قاليه شكرا والثالث جمعها مع مول الطاكسي بتصرفيقة مول الطاكسي تخلع صحاب ليه هداك الثالث مسكرانش وهو يقول ليه علاش ضربتيني؟ وهو يرد عليه المرة الجاية احترم السرعة را كنتي غتقتلنا,joke
وحدة كانت مع صاحبها ..وفجأة بان باها..قالت ويلي ويلي بابا..قالها ..ماتخافيش قوليلو أنا خوك.,joke
أب كسلان قال لولدو الكسلان قوم افتح الباب لامك الابن: افتحلها انت مش هذي مرتك؟ الاب: قوم يا ولدي هذه امك الابن: و مرتك ثاني قوم انت افتحلها الاب: يا مرأة انتي طالق بالثلاثة قوم ضرك افتح الباب لامك و رد بالك تقلي مرتك.,joke
فمة واحد قتل الوقت حكموا عليه بالإعدام.,not_joke
قالك وحد الخطرة طبيب عطى لتلاتة مجانين تلاتة تاع الالمطارح ايا زوج قعدوا يلعبوا كي السيارات غي واحد لي لا سقساه الطبيب قاله نتا علاه ما راكش تلعب بيها قاله المجنون راها طايحتلي اومبان .,joke
واحد تضاربت حرمته مع الشغاله حط كل واحده في بيت.,joke
نملة بلعت فستقه قتلها أبوها علاش يحسبها حامل .,joke
قال ليك هادا واحد الاستاد رسم للتلاميذ ضفدعة وقال ليهوم اش هادي وهو ينوض واحد الكسول للسبورة وهو يقول ليه هادي جرانة قال ليه الحمار هادي راه ضفدعة و هو يرجع داك الكسول لبلاصتو وقال لصاحبو العجب كاتبان من البعد بحال شي جرانة .,joke
مرة فيه شاب مرخي يسوق في سيارة وطلع في الأحمر .. لحق عليه الشرطيبالموتو وقال له بعصبية : ليش طلعت في الأحمر؟ رد الشاب بخوف : والله انا لماطلعت ما كانش أحمر هلبة .. يعني تقدر تقول نص نص.,not_joke
قالك مرة يهودى يسال مسلم و يقولو نحن اليهود نحرق امواتنا و انتم المسلمين تدفنون امواتكم لماذا ؟ قال المسلم الكنز يدفن و الزبالة تحرق .,not_joke
في راجل بالليل سمع صرخة بالعمارة، نزل للاستفسار قالولو الجيران ان المياه مسممة، لما طلع على البيت سألته زوجته ماذا حصل قالها اشربي ماء ونامي ما في شي.,joke
محشش ضيع أمه في السوق راح سأل واحد وقاله ماشفت وحده تمشي أنا ما أمشي معها.,joke
محشش وقف تاكسي قال فاضي قال التاكسي أيوا قال المحشش طيب أنزل نسولف شوي.,joke
من غرائب اللهجة المغربية بزاف شوية مسخوط تبارك الله عليه بكيت بالفرحة ولد الحرام ظريف كنا جالسين في الموقف تفرجنا في الراديو شربنا اتاي فالقهوة شحال وأنا كندور غادي نيشان زايد ناقص.,joke
نكتة حكموا عليها مؤبد؟ لأنها موتت واحد من الضحك.,joke
سألوا هلالي مخضرم  متى حقق الهلال بطولة مستحقة ؟ قال   في الواقع وأنا صغير أذكر حاجة زي كذا .,joke
واحد بخيل مبلط بيته كله رخام ليه ؟ لحتى اذا وقع القرش يسمعه .,joke
واحد مجنون بالرسوم المتحركة مات باباه كتبلوا في قبروا the and.,joke
قال للمدرس انت ليه بتقول على ابنى غبى ؟,not_joke
ﻓﻲ ﻭﺍﺣﺪ ﺭﺑﺎﻃﺎﺑﻲ ﺟﻨﻨﻮ ﺷﺮﺍﺏ .. ﻭﺟﺎﺭﻭ ﺃﻧﺼﺎﺭ ﺳﻨﺔ ﻣﺸﻰ ﻟﻴﻬﻮ ﻳﻨﺼﺤﻮﺍ ﻭﺷﺒﻜﻮ ﻟﻴﻚ ﺍﻟﺨﻤﺮﺓ ﺩﻱ ﺑﺘﻮﺩﺭ ﺍﻟﻌﻘﻞ .. ﺍﻟﺨﻤﺮﺓ ﺩﻱ ﺑﺘﻌﻤﻞ ﻟﻴﻚ ﺗﻠﻴﻒ ﻓﻲ ﺍﻟﻜﺒﺪ ﻳﻌﻨﻲ ﺑﺎﻟﻌﺮﺑﻲ ﻛﺪﺍ ﺍﻟﺨﻤﺮ ﺩﻱ ﻳﻌﻨﻲ ﻣﻮﺕ ﺑﻄﻴﻴﻴﻴﻲﺀ .. ﺍﻟﺮﺑﺎﻃﺎﺑﻲ ﺍﺗﻠﻔﺖ ﻭﻗﺎﻝ ﻟﻴﻬﻮ ﺃﻧﺎ ﺯﺍﺗﻲ ﻣﺎ ﻣﺴﺘﻌﺠﻞ,joke
– فيه واحد محشش بالحمام تطق عليه امه وتقوله بتطول قالها لابلف يسار .,joke
اعلنوااا حظر التجول بالقصيم طلعوااا كلهم يشوفون وش السالفه,joke
قالك فمـــا واحد مرمـــاجي مزمّر تعدت قدامو وحدة حلوة تتكيّف، قاليةا: ياريتني سيقارو فــي فمك ياخي جاوبت: مـــنتاليةةش الحلوزي.,joke
فما فريق متاع كرة قدم متاع نمل فيهم صرصار علاش؟؟؟ لاعب اجنبي.,joke
سودانيين سرقوا بنك تعيجزوا عند عد الفلوس قالوا: آآي بكره نعرف من الجرايد.,not_joke
الطفلة تسأل أمها: ماما.. علاش العروسة تلبس قفطان أبيض في العرس؟ الأم: لأنها خاشه على دنيا جديدة كلها بيضاء. الطفلة: أها.. وأني نقول علاش العريس يلبس في بدلة سوداء.,joke
مرة حلاق محشش بيحلق دقن واحد وصل عند ودانه قاله عايزها قاله لا قام قطعها ورميها في الشارع وصل عند الودن التانية قاله عايزها قاله اه قام قطعها و ادهالوا .,joke
واحد مزطول رافد علبة نتاع مسامير وطاح منهم مسمار قال له: يا ولدي ارجع يرحم بوك ارجع، المسمار محبش يرجع، فرّغ علبة المسامير كلها وقالهم: جيبوه.,not_joke
واحد كياكل بلا مايقول بسم الله واحد نهار كال كسكس بالحرور وهوا يهز مونادا باردا .. وقال للشيطان ودابا شوف باش تبرد  بسم الله.,joke
عدنيه تزوجها دحباشي وبعد مضي مده توفى الدحباشي،ومن يومها قررت الجلوس بجانب برميل القمامه فسالتها امها لمادا ياابنتي تجلسي الى جانب برميل القمامه فاجابت الابنه ببراءه يدكرني برائحة المرحوم,joke
نكت متزوجين 18,not_joke
نكت متزوجين قصيرة مضحكة 2024,not_joke
احول بيسوق بيسكليتا دراجة كان راح يصدم في عمود قال له واحد انتبه لا تصدم العامود. قاله ما عليك بدخل من بينهم.,joke
تعريف الهلهوله . هو صوت مزعج يصدر تعبيرا عن الفرحه يطلقة اللسان يمين ويسار بسرعة ( 300) دورة بالدقية مما يعادل سرعة طياره حربيه نفاثه منf16,joke
